order_id,order_date,customer_name,region,category,sub_category,sales,quantity,discount,profit
ORD-320129,2024-10-13,Douglas Barron,South,Furniture,Bookcases,196.96,10,0.0,47.27
ORD-320130,2024-07-02,Xavier Brown,East,Technology,Accessories,141.46,10,0.07,24.05
ORD-320131,2025-06-21,Zachary Romero,South,Furniture,Chairs,66.66,3,0.0,16.0
ORD-320132,2024-11-09,Lauren Vaughn,South,Office Supplies,Paper,673.05,5,0.03,141.34
ORD-320133,2025-12-24,Kelli Hardy,East,Furniture,Bookcases,1402.35,4,0.0,336.56
ORD-320134,2025-11-07,Lisa Pearson,Central,Office Supplies,Binders,980.59,5,0.1,137.28
ORD-320135,2025-05-13,Karen Price,Central,Furniture,Tables,884.07,7,0.07,150.29
ORD-320136,2025-08-30,Harold Moore,South,Office Supplies,Storage,668.11,5,0.07,113.58
ORD-320137,2025-12-05,Mr. Brett Cameron,West,Technology,Phones,419.08,8,0.1,58.67
ORD-320138,2024-08-01,David Lamb,East,Technology,Phones,488.47,6,0.07,83.04
ORD-320139,2023-12-13,Kristine Obrien,East,Technology,Copiers,435.25,9,0.1,60.93
ORD-320140,2024-01-12,Jason Green,Central,Office Supplies,Storage,813.38,2,0.1,113.87
ORD-320141,2024-04-08,Michael Sparks,East,Office Supplies,Binders,156.67,7,0.1,21.93
ORD-320142,2025-12-21,Wendy Santos,South,Office Supplies,Paper,1084.64,1,0.03,227.77
ORD-320143,2025-02-09,Jasmin Stanton,West,Furniture,Bookcases,448.5,4,0.0,107.64
ORD-320144,2025-11-08,Sheena Roberts,East,Technology,Copiers,941.29,9,0.1,131.78
ORD-320145,2024-03-07,Abigail Blankenship,South,Technology,Phones,585.29,6,0.1,81.94
ORD-320146,2025-11-29,Stacey Smith,East,Technology,Phones,259.48,5,0.1,36.33
ORD-320147,2024-01-03,Gabriela Glass,West,Furniture,Tables,677.64,9,0.07,115.2
ORD-320148,2024-10-11,Ashley Perez,Central,Technology,Accessories,300.65,2,0.07,51.11
ORD-320149,2024-12-02,Juan Ray,West,Technology,Accessories,681.12,6,0.1,95.36
ORD-320150,2025-01-17,Michael Long,South,Furniture,Bookcases,547.61,9,0.1,76.67
ORD-320151,2025-08-21,Darius Williams,East,Furniture,Bookcases,466.97,2,0.07,79.38
ORD-320152,2025-11-20,David Reed,South,Office Supplies,Storage,205.21,10,0.0,49.25
ORD-320153,2025-04-14,Tom Fischer,East,Technology,Copiers,1063.17,8,0.1,148.84
ORD-320154,2024-11-25,Ashley Smith,West,Office Supplies,Paper,1490.62,1,0.0,357.75
ORD-320155,2025-10-31,Carmen Clark,West,Furniture,Tables,333.68,6,0.1,46.72
ORD-320156,2025-11-14,Alexandra Avery,Central,Furniture,Chairs,1489.98,1,0.1,208.6
ORD-320157,2023-05-09,Robert Stuart,West,Technology,Accessories,1439.27,2,0.1,201.5
ORD-320158,2023-10-12,Lawrence Ballard,West,Furniture,Bookcases,1390.34,8,0.0,333.68
ORD-320159,2024-06-07,Robert Rogers,West,Technology,Accessories,1261.29,1,0.0,302.71
ORD-320160,2024-01-27,Kenneth Smith,East,Office Supplies,Binders,553.99,7,0.03,116.34
ORD-320161,2023-10-23,Laura Turner,Central,Technology,Phones,326.08,6,0.07,55.43
ORD-320162,2025-12-31,Brian Rivera,East,Furniture,Bookcases,1246.54,8,0.1,174.52
ORD-320163,2026-01-24,Patrick Gordon,East,Office Supplies,Paper,191.59,1,0.03,40.23
ORD-320164,2025-01-20,Logan Nelson,Central,Office Supplies,Binders,219.36,5,0.1,30.71
ORD-320165,2023-12-07,William Johnson,West,Furniture,Bookcases,1491.56,6,0.03,313.23
ORD-320166,2026-03-11,Adrienne Rogers,South,Technology,Copiers,1226.55,10,0.0,294.37
ORD-320167,2023-12-19,Sharon Perez,Central,Technology,Accessories,1251.06,6,0.1,175.15
ORD-320168,2025-01-07,Nathaniel Brown,East,Office Supplies,Paper,1447.27,7,0.0,347.34
ORD-320169,2023-09-23,Robert Hooper,East,Technology,Accessories,407.09,9,0.0,97.7
ORD-320170,2023-04-17,Lisa Baker,East,Technology,Copiers,476.43,5,0.1,66.7
ORD-320171,2023-07-06,Robert Wong,Central,Furniture,Chairs,716.35,4,0.0,171.92
ORD-320172,2024-09-28,William Morrow,West,Furniture,Tables,1416.45,1,0.0,339.95
ORD-320173,2023-11-14,Todd Jones,Central,Technology,Accessories,1178.0,1,0.03,247.38
ORD-320174,2025-06-16,Louis Mccarty,Central,Office Supplies,Storage,633.3,7,0.0,151.99
ORD-320175,2024-03-08,John Holmes,Central,Furniture,Bookcases,431.06,8,0.03,90.52
ORD-320176,2025-09-04,Amber Cole,East,Furniture,Tables,1042.27,4,0.03,218.88
ORD-320177,2023-04-08,Christopher Casey,South,Office Supplies,Storage,786.21,8,0.0,188.69
ORD-320178,2023-12-23,Audrey Miller,South,Technology,Phones,67.93,8,0.03,14.27
ORD-320179,2026-03-29,Eric Lam,East,Technology,Phones,178.57,9,0.07,30.36
ORD-320180,2024-06-01,Sandra White,East,Technology,Accessories,407.61,4,0.1,57.07
ORD-320181,2024-07-21,Michael Taylor,West,Office Supplies,Paper,900.3,10,0.1,126.04
ORD-320182,2025-02-05,Courtney Ramirez,West,Furniture,Tables,1448.5,4,0.0,347.64
ORD-320183,2024-12-06,Sean Greene,West,Furniture,Bookcases,1276.18,10,0.0,306.28
ORD-320184,2023-12-09,Nancy Owens,East,Technology,Phones,485.47,1,0.03,101.95
ORD-320185,2025-12-15,Wayne Ford,Central,Furniture,Bookcases,1154.03,7,0.0,276.97
ORD-320186,2026-01-28,Elizabeth Prince,West,Technology,Accessories,549.19,4,0.07,93.36
ORD-320187,2024-06-15,Billy Bray III,South,Technology,Copiers,185.03,10,0.07,31.46
ORD-320188,2024-02-26,David Butler,South,Technology,Copiers,943.08,2,0.0,226.34
ORD-320189,2025-02-09,Laura Monroe,South,Office Supplies,Storage,951.15,1,0.07,161.7
ORD-320190,2024-04-13,John Davis,East,Furniture,Chairs,214.43,6,0.07,36.45
ORD-320191,2024-08-01,Julie Thomas,West,Office Supplies,Storage,1178.02,8,0.1,164.92
ORD-320192,2023-05-23,Jennifer Porter,West,Furniture,Tables,96.53,8,0.1,13.51
ORD-320193,2023-12-07,Jessica Luna,South,Office Supplies,Storage,392.99,9,0.07,66.81
ORD-320194,2024-04-21,Miguel Mcclain,East,Technology,Accessories,517.95,2,0.0,124.31
ORD-320195,2024-11-14,Susan Marsh,West,Furniture,Bookcases,657.78,3,0.03,138.13
ORD-320196,2024-06-19,Rebecca Villa,South,Technology,Accessories,1151.32,1,0.07,195.72
ORD-320197,2025-07-20,Steven Wood,Central,Technology,Copiers,699.79,2,0.07,118.96
ORD-320198,2025-09-28,Mallory Skinner,East,Technology,Phones,212.65,1,0.07,36.15
ORD-320199,2024-04-18,Erin Baxter,South,Office Supplies,Storage,807.13,9,0.0,193.71
ORD-320200,2025-02-09,Crystal Nelson DVM,South,Furniture,Bookcases,890.07,6,0.1,124.61
ORD-320201,2024-09-27,Scott Davidson,Central,Office Supplies,Paper,685.02,9,0.1,95.9
ORD-320202,2023-07-30,William Bailey,Central,Furniture,Tables,687.55,5,0.1,96.26
ORD-320203,2026-01-25,Casey Hill,West,Furniture,Tables,1335.32,8,0.03,280.42
ORD-320204,2025-09-25,Deborah Navarro,East,Office Supplies,Paper,1207.53,2,0.1,169.05
ORD-320205,2024-02-25,Thomas Strickland,East,Technology,Phones,469.81,7,0.1,65.77
ORD-320206,2024-03-24,April Wolfe,South,Office Supplies,Paper,1125.54,5,0.1,157.58
ORD-320207,2025-05-28,Kristy Evans,South,Furniture,Tables,1183.21,10,0.0,283.97
ORD-320208,2025-04-26,Michael Richmond,Central,Furniture,Tables,685.17,3,0.1,95.92
ORD-320209,2025-11-09,Erica Bailey,South,Office Supplies,Binders,1175.02,8,0.0,282.0
ORD-320210,2023-12-24,Joseph Zamora,Central,Office Supplies,Binders,1310.05,2,0.0,314.41
ORD-320211,2023-08-15,Steven Johnson,West,Office Supplies,Paper,174.03,4,0.0,41.77
ORD-320212,2023-11-12,Nicole Medina,Central,Office Supplies,Storage,830.32,9,0.0,199.28
ORD-320213,2024-10-14,Carla Owen,South,Office Supplies,Paper,382.55,6,0.07,65.03
ORD-320214,2025-05-31,Susan Adams,Central,Furniture,Chairs,1390.98,7,0.07,236.47
ORD-320215,2024-01-09,James Moreno,West,Furniture,Bookcases,719.45,2,0.1,100.72
ORD-320216,2024-02-20,Kathy Barrett,East,Office Supplies,Binders,363.51,9,0.07,61.8
ORD-320217,2024-07-16,Heather Gray,East,Technology,Accessories,1240.56,8,0.03,260.52
ORD-320218,2025-07-05,Kenneth Barnes,West,Furniture,Tables,633.18,10,0.0,151.96
ORD-320219,2025-02-23,April Garrison,East,Technology,Phones,373.51,7,0.0,89.64
ORD-320220,2025-08-24,Cynthia Chapman,South,Technology,Copiers,229.11,7,0.03,48.11
ORD-320221,2023-07-07,Edward Smith,Central,Furniture,Tables,834.94,5,0.0,200.39
ORD-320222,2024-10-17,Cindy Morrison,South,Office Supplies,Storage,1447.5,5,0.03,303.97
ORD-320223,2023-12-04,Karen Rodriguez,Central,Technology,Phones,999.94,2,0.0,239.99
ORD-320224,2025-04-05,Sandra Wilson,Central,Office Supplies,Storage,698.46,6,0.1,97.78
ORD-320225,2023-10-24,Sabrina Dawson,East,Office Supplies,Storage,181.31,2,0.03,38.08
ORD-320226,2026-01-21,Scott Stephenson,West,Technology,Phones,1075.34,5,0.0,258.08
ORD-320227,2024-02-06,Melanie Middleton,West,Office Supplies,Paper,1087.73,8,0.0,261.06
ORD-320228,2024-01-11,Kristopher Williams,East,Technology,Accessories,353.39,7,0.07,60.08
ORD-320229,2024-02-15,Christina Anderson,Central,Furniture,Tables,762.55,7,0.03,160.14
ORD-320230,2025-03-21,Christopher Simon,Central,Furniture,Bookcases,182.3,6,0.1,25.52
ORD-320231,2023-07-24,Reginald Thomas,West,Office Supplies,Paper,779.71,1,0.07,132.55
ORD-320232,2024-02-21,Calvin Montgomery,West,Furniture,Tables,240.64,10,0.07,40.91
ORD-320233,2024-03-06,Jason Turner,Central,Furniture,Chairs,415.31,8,0.07,70.6
ORD-320234,2026-02-08,Ann Solis,Central,Furniture,Chairs,1038.2,6,0.07,176.49
ORD-320235,2025-01-17,Shirley Wilson,East,Office Supplies,Paper,471.32,3,0.03,98.98
ORD-320236,2025-12-17,Lori Mata,West,Technology,Copiers,860.66,5,0.03,180.74
ORD-320237,2023-12-14,Erik Copeland,West,Furniture,Tables,190.57,7,0.1,26.68
ORD-320238,2026-03-25,Pam Parker,Central,Furniture,Chairs,526.39,4,0.07,89.49
ORD-320239,2024-11-30,Anthony Jacobs,East,Office Supplies,Binders,1141.41,2,0.07,194.04
ORD-320240,2023-05-09,Evan Wheeler,Central,Furniture,Tables,1219.96,1,0.0,292.79
ORD-320241,2024-04-29,Cheryl Miles,Central,Furniture,Bookcases,1354.69,3,0.1,189.66
ORD-320242,2025-03-11,Christina Ferguson,West,Technology,Copiers,1406.4,4,0.03,295.34
ORD-320243,2026-02-26,Alexander Ryan,Central,Technology,Accessories,701.89,10,0.07,119.32
ORD-320244,2024-07-17,Anthony Morris,Central,Furniture,Bookcases,256.28,2,0.1,35.88
ORD-320245,2024-01-29,Derek Burke,West,Furniture,Bookcases,354.5,6,0.1,49.63
ORD-320246,2025-04-29,Marcus Love,South,Technology,Phones,944.66,6,0.03,198.38
ORD-320247,2024-04-09,Jennifer Curry,West,Office Supplies,Binders,1200.57,5,0.03,252.12
ORD-320248,2023-07-18,Lindsay Mcintyre,East,Furniture,Tables,825.79,4,0.0,198.19
ORD-320249,2025-03-25,Jason Quinn,Central,Technology,Phones,532.89,5,0.0,127.89
ORD-320250,2023-07-14,Samantha Berry,West,Technology,Phones,339.01,3,0.07,57.63
ORD-320251,2025-09-29,Elizabeth Morales,West,Technology,Copiers,434.0,2,0.07,73.78
ORD-320252,2023-12-04,Daniel Bender,Central,Technology,Accessories,463.02,3,0.03,97.23
ORD-320253,2025-09-07,Chad Richard,West,Furniture,Bookcases,1331.68,10,0.1,186.44
ORD-320254,2023-05-24,Allen Bradford,East,Technology,Phones,1091.97,5,0.1,152.88
ORD-320255,2024-01-02,Samantha Riley,East,Furniture,Tables,1313.24,8,0.1,183.85
ORD-320256,2024-12-13,Nancy Ford,West,Office Supplies,Binders,1069.81,1,0.07,181.87
ORD-320257,2025-01-22,Christina Marshall,West,Technology,Copiers,750.13,6,0.07,127.52
ORD-320258,2026-03-08,Laura Andersen,West,Technology,Phones,1022.92,4,0.07,173.9
ORD-320259,2024-05-07,Ashley Pacheco,East,Office Supplies,Paper,529.32,3,0.03,111.16
ORD-320260,2025-03-23,Mark Anderson,South,Furniture,Bookcases,108.02,1,0.1,15.12
ORD-320261,2023-11-16,Pamela Santiago,West,Technology,Copiers,196.76,9,0.1,27.55
ORD-320262,2025-10-26,Mr. Daniel Wilson,West,Office Supplies,Storage,1383.3,8,0.0,331.99
ORD-320263,2025-01-15,Brian Bailey,East,Furniture,Tables,708.13,9,0.07,120.38
ORD-320264,2025-04-16,Amanda Barnes,West,Furniture,Bookcases,478.85,10,0.0,114.92
ORD-320265,2023-10-13,Ryan Clark,Central,Technology,Accessories,1296.86,2,0.03,272.34
ORD-320266,2024-04-05,Grant Smith,West,Office Supplies,Binders,766.44,4,0.07,130.29
ORD-320267,2024-09-20,Melinda Rhodes MD,West,Technology,Phones,246.6,9,0.1,34.52
ORD-320268,2023-06-14,Jessica Gomez,East,Furniture,Tables,154.14,5,0.1,21.58
ORD-320269,2024-11-29,Cameron Shields,West,Technology,Accessories,318.72,9,0.03,66.93
ORD-320270,2024-10-23,Nicholas Walsh,East,Furniture,Tables,1293.11,7,0.03,271.55
ORD-320271,2023-09-02,Bryce Solis,West,Office Supplies,Storage,1132.36,7,0.1,158.53
ORD-320272,2023-06-21,George Martinez,South,Office Supplies,Paper,645.67,6,0.1,90.39
ORD-320273,2025-09-16,Shannon Armstrong,East,Technology,Copiers,248.77,4,0.1,34.83
ORD-320274,2026-01-25,Melanie Brown,East,Technology,Phones,1305.42,10,0.1,182.76
ORD-320275,2025-03-29,Mrs. Lauren Rogers,Central,Office Supplies,Binders,1143.23,6,0.03,240.08
ORD-320276,2024-04-12,Regina Jennings,South,Technology,Copiers,1212.36,6,0.07,206.1
ORD-320277,2024-11-19,Omar Huang,West,Furniture,Bookcases,1268.99,5,0.0,304.56
ORD-320278,2025-02-13,Harry Cole,East,Office Supplies,Binders,1057.83,10,0.0,253.88
ORD-320279,2023-12-29,John Bradshaw,West,Technology,Copiers,130.0,2,0.1,18.2
ORD-320280,2025-10-12,Jennifer Montgomery,West,Office Supplies,Paper,616.15,2,0.0,147.88
ORD-320281,2026-01-15,Mario Kerr,South,Furniture,Tables,728.89,10,0.1,102.04
ORD-320282,2024-07-18,Amber Washington,East,Furniture,Bookcases,496.1,4,0.1,69.45
ORD-320283,2026-03-15,Steve Hooper,East,Furniture,Bookcases,556.77,1,0.03,116.92
ORD-320284,2024-07-06,Jennifer Monroe,West,Technology,Phones,142.31,3,0.03,29.89
ORD-320285,2023-09-12,Summer Walsh,East,Technology,Phones,771.54,8,0.03,162.02
ORD-320286,2026-03-26,Donald Kelley,West,Furniture,Tables,195.6,5,0.0,46.94
ORD-320287,2023-11-02,Jesus Evans,East,Office Supplies,Storage,1099.39,2,0.1,153.91
ORD-320288,2023-09-28,Cristina Miller,Central,Office Supplies,Paper,175.29,9,0.07,29.8
ORD-320289,2025-08-25,Travis Cordova,East,Office Supplies,Storage,170.94,7,0.03,35.9
ORD-320290,2025-12-05,Rachel Fields,East,Furniture,Chairs,1390.92,8,0.07,236.46
ORD-320291,2025-06-10,Justin Becker,East,Furniture,Bookcases,1236.45,5,0.0,296.75
ORD-320292,2025-10-14,Rebecca Hawkins,Central,Furniture,Chairs,187.07,8,0.1,26.19
ORD-320293,2024-03-16,Mrs. Anna Haas DVM,Central,Technology,Copiers,808.32,2,0.0,194.0
ORD-320294,2025-05-15,Zachary Tran,Central,Technology,Accessories,1072.0,5,0.1,150.08
ORD-320295,2025-09-15,Jennifer Wyatt,West,Office Supplies,Storage,61.68,3,0.1,8.64
ORD-320296,2023-10-31,Brooke White,East,Office Supplies,Storage,718.52,2,0.0,172.44
ORD-320297,2024-03-06,Isaac Murphy,South,Furniture,Tables,614.98,5,0.03,129.15
ORD-320298,2023-04-21,Mary Taylor,South,Furniture,Bookcases,1378.96,5,0.03,289.58
ORD-320299,2025-08-15,Ethan Campbell,East,Furniture,Bookcases,910.81,6,0.07,154.84
ORD-320300,2024-05-14,Wesley Goodwin,West,Office Supplies,Storage,1487.95,9,0.07,252.95
ORD-320301,2025-01-08,Sierra Phillips,West,Furniture,Chairs,910.46,5,0.07,154.78
ORD-320302,2024-09-24,Leslie Chapman,South,Furniture,Bookcases,1420.76,9,0.0,340.98
ORD-320303,2024-04-14,Brittany Luna,West,Furniture,Tables,216.19,2,0.1,30.27
ORD-320304,2024-07-09,Rachel Chen,West,Technology,Phones,377.97,1,0.1,52.92
ORD-320305,2025-12-18,Emily Huynh,West,Office Supplies,Binders,1232.05,2,0.03,258.73
ORD-320306,2025-10-01,Tanya Howell,West,Technology,Phones,404.32,9,0.1,56.6
ORD-320307,2025-05-30,Charles Yates,Central,Office Supplies,Storage,1343.96,9,0.1,188.15
ORD-320308,2024-04-21,Justin Duffy,East,Furniture,Chairs,151.43,4,0.03,31.8
ORD-320309,2024-04-12,Victoria Burgess,East,Office Supplies,Paper,931.86,7,0.07,158.42
ORD-320310,2023-10-26,Stephanie Larson,Central,Technology,Copiers,1200.25,3,0.1,168.04
ORD-320311,2025-05-13,Danielle Briggs,East,Technology,Phones,103.91,7,0.1,14.55
ORD-320312,2024-09-01,Roger Glover,West,Furniture,Tables,1423.49,10,0.03,298.93
ORD-320313,2023-10-18,Breanna Dunn,West,Office Supplies,Paper,82.55,2,0.1,11.56
ORD-320314,2023-04-16,Barry Young,West,Technology,Phones,917.88,2,0.07,156.04
ORD-320315,2023-07-31,Alison Drake,East,Office Supplies,Binders,1185.33,8,0.1,165.95
ORD-320316,2025-01-24,Alison Simpson,South,Furniture,Bookcases,882.61,1,0.07,150.04
ORD-320317,2023-09-16,Juan Martinez DDS,South,Technology,Phones,683.49,8,0.07,116.19
ORD-320318,2024-09-02,John Webster,Central,Office Supplies,Binders,1409.16,6,0.07,239.56
ORD-320319,2023-09-10,Kimberly Jones,Central,Furniture,Chairs,218.75,6,0.03,45.94
ORD-320320,2024-02-12,Stephanie Hall,West,Furniture,Bookcases,1058.84,3,0.0,254.12
ORD-320321,2024-08-15,Rachel Smith,South,Technology,Copiers,1430.1,10,0.03,300.32
ORD-320322,2025-11-22,David Zavala,West,Office Supplies,Paper,876.31,9,0.1,122.68
ORD-320323,2023-05-13,Rebecca Gates,Central,Office Supplies,Binders,1379.37,7,0.07,234.49
ORD-320324,2024-04-28,Andrew Cooper,East,Office Supplies,Binders,921.54,7,0.03,193.52
ORD-320325,2025-01-19,Derrick Miller,East,Office Supplies,Paper,1385.53,4,0.1,193.97
ORD-320326,2024-12-20,Sean Harrington,East,Furniture,Bookcases,1027.5,6,0.07,174.68
ORD-320327,2023-05-05,Dawn Mclean DDS,Central,Technology,Phones,775.77,6,0.07,131.88
ORD-320328,2024-04-08,Ian Andrews,East,Technology,Phones,878.6,9,0.03,184.51
ORD-320329,2024-01-15,Sheri Henderson,East,Furniture,Bookcases,1222.33,7,0.03,256.69
ORD-320330,2024-08-19,Colin Martinez,East,Furniture,Tables,909.6,5,0.07,154.63
ORD-320331,2026-02-10,Jason Morgan MD,East,Technology,Copiers,738.75,3,0.1,103.42
ORD-320332,2023-09-04,Bryan Chen,West,Furniture,Chairs,665.59,7,0.1,93.18
ORD-320333,2025-03-17,Holly Baker,West,Technology,Copiers,1408.79,9,0.07,239.49
ORD-320334,2025-04-04,David Savage,South,Technology,Accessories,747.82,9,0.03,157.04
ORD-320335,2025-08-07,Elizabeth Dunn,South,Furniture,Bookcases,60.96,7,0.07,10.36
ORD-320336,2025-03-20,Mary Mccall,East,Technology,Accessories,932.87,6,0.1,130.6
ORD-320337,2025-10-10,Justin Nguyen,West,Technology,Accessories,387.89,6,0.03,81.46
ORD-320338,2025-04-12,Christina Murphy,Central,Office Supplies,Storage,991.78,6,0.0,238.03
ORD-320339,2024-02-07,Rachael Garcia,West,Technology,Phones,357.35,3,0.07,60.75
ORD-320340,2025-03-24,Amanda Stewart,West,Office Supplies,Storage,891.55,10,0.0,213.97
ORD-320341,2025-05-03,Rebecca Dickerson,Central,Technology,Copiers,950.61,7,0.03,199.63
ORD-320342,2023-10-31,Christopher Terry,Central,Furniture,Bookcases,842.15,8,0.03,176.85
ORD-320343,2024-12-06,Teresa Horton,West,Furniture,Chairs,297.74,4,0.0,71.46
ORD-320344,2023-07-13,Sergio Hughes,East,Technology,Phones,1175.21,1,0.07,199.79
ORD-320345,2024-09-24,Wanda Gonzales,West,Furniture,Chairs,1354.05,3,0.0,324.97
ORD-320346,2024-01-23,Megan Wilson,East,Office Supplies,Paper,532.24,1,0.0,127.74
ORD-320347,2025-11-11,Jimmy Kim,East,Furniture,Tables,1304.61,9,0.1,182.65
ORD-320348,2024-06-27,Christian Wagner,Central,Technology,Phones,311.62,10,0.03,65.44
ORD-320349,2023-10-08,Victoria Mosley,East,Office Supplies,Storage,1114.83,8,0.0,267.56
ORD-320350,2023-11-18,Timothy Wong,West,Furniture,Tables,321.48,1,0.0,77.16
ORD-320351,2023-11-30,Michael Ali,West,Furniture,Tables,321.09,4,0.03,67.43
ORD-320352,2025-05-10,Jennifer Morrow,East,Technology,Copiers,883.12,10,0.07,150.13
ORD-320353,2024-04-08,Christopher Patterson,South,Office Supplies,Binders,980.45,4,0.03,205.89
ORD-320354,2024-08-06,Frederick Williams,Central,Office Supplies,Paper,67.68,10,0.1,9.48
ORD-320355,2024-09-22,Ryan Contreras,Central,Technology,Phones,824.68,10,0.0,197.92
ORD-320356,2026-01-13,Dr. David Mcneil,South,Office Supplies,Paper,351.24,7,0.0,84.3
ORD-320357,2024-09-20,Deborah Decker,West,Technology,Accessories,892.57,2,0.1,124.96
ORD-320358,2025-12-27,Marcus Paul,West,Furniture,Bookcases,507.32,7,0.0,121.76
ORD-320359,2026-03-05,Brittany Duncan,South,Technology,Phones,773.24,4,0.0,185.58
ORD-320360,2023-08-16,Haley Sloan,East,Furniture,Chairs,897.2,7,0.0,215.33
ORD-320361,2024-04-08,John Harrell,Central,Furniture,Bookcases,924.17,6,0.0,221.8
ORD-320362,2024-10-01,Nicole Olsen,Central,Office Supplies,Storage,684.87,8,0.07,116.43
ORD-320363,2024-03-27,Monica Carpenter,Central,Furniture,Tables,929.31,6,0.03,195.16
ORD-320364,2025-07-26,Tony Cooper,Central,Technology,Phones,361.0,1,0.07,61.37
ORD-320365,2024-04-09,Steven Perez,Central,Office Supplies,Storage,695.32,4,0.07,118.2
ORD-320366,2024-06-08,Heather Brown,West,Office Supplies,Binders,581.88,10,0.07,98.92
ORD-320367,2023-05-14,Benjamin Brady,West,Office Supplies,Paper,147.85,3,0.1,20.7
ORD-320368,2024-06-16,Colin Anderson,South,Technology,Phones,186.2,3,0.1,26.07
ORD-320369,2023-12-06,Roberto Williams,East,Technology,Accessories,260.98,10,0.03,54.81
ORD-320370,2025-09-14,Melissa Warren,West,Furniture,Chairs,913.61,7,0.0,219.27
ORD-320371,2023-04-13,Patrick Fields,East,Furniture,Bookcases,714.82,4,0.1,100.07
ORD-320372,2025-06-06,Jack Cortez,South,Furniture,Bookcases,704.27,10,0.0,169.02
ORD-320373,2024-01-02,Michael Newman,Central,Office Supplies,Binders,1230.34,9,0.1,172.25
ORD-320374,2024-11-16,Courtney Rosales,East,Office Supplies,Paper,265.37,10,0.03,55.73
ORD-320375,2023-05-02,Dustin Richards,East,Furniture,Bookcases,849.44,5,0.0,203.87
ORD-320376,2025-11-22,Sherry Myers,West,Furniture,Bookcases,74.5,1,0.0,17.88
ORD-320377,2023-12-24,Andrew Ray,East,Technology,Accessories,272.73,9,0.1,38.18
ORD-320378,2026-01-05,Taylor Martin,West,Office Supplies,Storage,422.77,8,0.1,59.19
ORD-320379,2024-09-01,Michael Walker,West,Office Supplies,Storage,481.01,6,0.07,81.77
ORD-320380,2024-02-13,Edward Moore,Central,Furniture,Chairs,1385.49,6,0.07,235.53
ORD-320381,2026-01-17,Belinda Hardy,South,Technology,Copiers,1322.92,5,0.1,185.21
ORD-320382,2025-04-15,Mark Mueller,East,Office Supplies,Binders,1113.2,4,0.0,267.17
ORD-320383,2023-10-14,Jasmine Dunlap,West,Office Supplies,Binders,351.84,9,0.1,49.26
ORD-320384,2023-12-30,Virginia Randolph,East,Office Supplies,Storage,315.28,10,0.07,53.6
ORD-320385,2024-12-01,Matthew Williams,East,Furniture,Chairs,873.36,7,0.03,183.41
